Hashed ID,Conference ID,ID,Title,Published?,Start Date & Time,End Date & Time,Type/Track,Sub-type,Capacity,Description,Speakers,Moderators,Artists,Sponsors,Exhibitors,Volunteers,Room or Building Name,Physical Address,Link To Image File,Custom_1 (e.g. Company List),Custom_1 (e.g. Audience List),Custom_1 (e.g. Subject List),Custom_1 (e.g. Area List),Tags,Host Organization,Link to Registration or RSVP Page
"5cfca91c73d8b17b4fe6a1552ea13d20","penguicon2017","209","spinning 101","Y","2017-04-28 09:00","2017-04-28 10:00","DIY, Wishlist","","0","how to spin wool into yarn","","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Workshop (With audience participation)","","","","Wishlist","",""
"4f0c9d55627243b11958b95c0b478839","penguicon2017","21","Why Hobby Is Important","N","2017-04-28 09:00","2017-04-28 10:00","Life","","0","A discussion on why hobby as a whole (through the lens of tabletop gaming) is important to each and everyone, how it enriches our lives, helps our health, improves us in the workplace and strengthens our communities.","Teri Litorco","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"ee347488b69435e7e0b8ff4a4275357b","penguicon2017","210","The Race to the Moon","Y","2017-04-28 09:00","2017-04-28 09:30","Science, Wishlist","","0","Updates and all information about the teams racing to the moon in 2017!&nbsp;","","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","","","","","","",""
"49d875810d384a06a597da785353ae93","penguicon2017","211","LGBTQIA ","Y","2017-04-28 09:00","2017-04-28 09:30","Life, Wishlist","","0","A veriety of panels to suport the LQBTQIA community &lt;3&nbsp;","","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","","","","","","",""
"fb8a01c4017ba74884d95de6c2f8261b","penguicon2017","213","Miyazaki vs Miyazaki","Y","2017-04-28 09:00","2017-04-28 09:30","Anime, Wishlist","","0","A look at&nbsp;Gorō Miyazaki's movies and his father Hayao Miyazaki, comparison/contrast their works and style. Also discuss who has the best most resent film?&nbsp;","","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","","","","","","",""
"e1ef93f41e96d97a0333efd57236a8cb","penguicon2017","214","Detroit GhostBusters ","Y","2017-04-28 09:00","2017-04-28 09:30","Science, Wishlist","","0","A look at the science into real life ghost busting and the metaphsical&nbsp;","","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","","","","","","",""
"9a8d4871bcb0c6a84d9d23dd576ae3cb","penguicon2017","215","Geek Nails ","Y","2017-04-28 09:00","2017-04-28 09:30","DIY, Wishlist","","0","DIY methods for geeky nail art and make up&nbsp;","","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","","","","","","",""
"5030d2e98ae3788ef990882a79599259","penguicon2017","216","Mead Tasting  ","Y","2017-04-28 09:00","2017-04-28 09:30","Action Adventure, Food, Wishlist","","0","yummy mead, lets do more tastings :D&nbsp;","","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","","","","","","",""
"9dd3b7e26f3ba3448f35941e1390a362","penguicon2017","217","Computer Lounge Raspberry PI play area","Y","2017-04-28 09:00","2017-04-28 09:30","DIY, Wishlist","","0","<!-- td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;} -->Computer Lounge Raspberry PI play area.  Set aside a table in the computer lab and lay out several Raspberry PIs for the entire weekend.&nbsp;","","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","","","","","","",""
"f8e01ffc3dcc5df5840a3d7e9cc7effa","penguicon2017","218","Yokai, Yurei, and Things that go Bump in the Anime Night","Y","2017-04-28 09:00","2017-04-28 09:30","Anime, Wishlist","","0","<em>Japan has a bewildering crew of supernatural beings, coming from Animism, Shinto, and Buddhist folklore. We'll geek on some shows, and talk about ship-sinking ghosts, fox spirits, living teacups, and demon cats!<br /><br /></em>Anime up for discussion:<br />Classic Japanese Horror/Mononoke<br />Ghost Sweeper Mikami<br />Natsume's Book of Friends<br />xxxHolic<br />GeGeGe No Kitaru<br />Tanuki War/Princess Mononoke/Spirited Away<br />Inuyasha<br />Mushishi<br />Yamishibai","","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","","","","","","",""
"ab52b4d1a3adfdfc62c8bc0d73a7ea04","penguicon2017","22","Queering Your Fiction: Writing LGBTQ+ Characters Into Your Stories","N","2017-04-28 09:00","2017-04-28 10:00","Literature","","0","Have you wanted to diversify the gender identities or sexualities of the people who live in your fictional worlds? Are you struggling with the diversity you have already begun to implement? Are you wondering if the representation you see in current media (novels, television, movies, that anime you won't admit you loved *coughGravitationcough*) is accurate or respectful? This panel's aim is to discuss and answer questions about LGBTQ+ representation, and how to do it in your own work.","Same as Legal Name","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"8d3b17d422c9c0bf27c14e2efca633a7","penguicon2017","23","Turning Up the Heat in Your Fiction","N","2017-04-28 09:00","2017-04-28 10:00","After Dark","","0","Sometimes romance alone isn't enough for your novel: sometimes, your characters have just got to get down and do it. This panel will discuss erotica in fiction, ranging from the romance which doesn't quite tip over into erotic romance, all the way to smut. It's open to fans of the genre as well as authors!","Same as Legal Name","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"7cba8fb3cf9744d5369b20a5b05969d1","penguicon2017","24","Finding Room in Your Busy Life to Write","N","2017-04-28 09:00","2017-04-28 10:00","Literature","","0","Kids! Work! School! Social engagements! How do you possibly find time amongst all the other things you're expected to do to get words out onto a page? How can you complete something like NaNoWriMo when you've got a baby pawing at your legs? Didn't your family just eat yesterday? Come talk with other writers about making time in your day for writing, despite how busy it already is.","Same as Legal Name","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"72487774e62d165bbc7dd284b30dbbcc","penguicon2017","25","Mono, Pair, and Mob Programming","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","Pair programming has gotten a lot of attention in the programming world, but what about Mob Programming and Mono Programming? Come experience the three different collaboration styles and attempt to solve a few small programming katas. For Mono and Pair segments, you may want to bring a laptop (or bring a friend with a laptop) and have it setup with Ruby or Python (or one of your choice). The Mob segment will likely be in Ruby.","Tim","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Workshop (With audience participation)","","","","","",""
"cff2f3bf0b683cfd8a5e4d26b34749b6","penguicon2017","26","Ctrl+Z for Git: How to undo (almost) anything","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","At some point you or someone on your team will make a mistake. It’s a question of when, not if. Luckily, you’re using Git! Now you need to know, how exactly do you undo that snafu? From amending local changes, to the power of branching and git rebase, Tobiah Zarlez will teach you what you need to know to fix your Git problems and get back to work like nothing bad ever happened.","Tobiah Zarlez","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"719804d69cc9d1810430f1254dd7bfa6","penguicon2017","27","Create your own Interaction Fiction","N","2017-04-28 09:00","2017-04-28 10:00","Gaming","","0","Have you ever wanted to make your own 'Chose your own adventure' style game, or interactive text story? This talk will teach you everything you need to know to get started using the Twine game engine. No code nor experience required.","(reserving table)(undecided on name because we need to know how many tables there are avalible","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"d6510c7104968c78560f8967df075630","penguicon2017","28","Create your own Visual Studio Code Extensions","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","Microsoft’s open source cross platform Visual Studio Code editor comes with deep support for multiple languages, but what if that one feature you want isn’t there? Luckily, VSCode is easily extensible using TypeScript or JavaScript. Whether you’ve never used VSCode before or it’s your primary development environment, this talk will teach you everything you need to know about editor extensions and how to create, test, and publish your own to the VS Code marketplace.","Tobiah Zarlez","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"af0f78889846e8647d6617ba59ad5ddc","penguicon2017","29","5 Things Developers Can Do To Make Their Software More Inclusive","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","The only thing stopping software from being inclusive is the developers. Being inclusive is needs to be a core focus of a project from the earliest stage to the final product. If more developers did these cost-effective things, they could increase their potential audience tremendously. This isn't about altruism, it's just good business practice.<br />","Tobiah Zarlez","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"e93333906c215b2d86badfe4c3f5f38d","penguicon2017","3","TV -- Resurgence of the Dark Stuff","N","2017-04-28 09:00","2017-04-28 10:00","Media","","0","Between perennial favorites like The Walking Dead and American Horror Stories and numerous newcomers, there seems to be a lot of horror on the small screen. What shows are can't miss and which ones miss the mark? Most importantly, what does this mean for the horror genre?","Michael Cieslak","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"be6754e82ec4c50688fa451b36ceed60","penguicon2017","30","How to Make a Pinback Button (and Take One Home!)","N","2017-04-28 09:00","2017-04-28 10:00","DIY","","0","Learn how to design a pinback button and make one to take home with you! This panel covers the basics of pinback button designing, making, and troubleshooting.","Toni Conn","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Workshop (With audience participation)","","","","","",""
"4762bce5b5d2e2d39eb0a5e23c72f804","penguicon2017","31","We are not safe, scale or DAD are we still agile.","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","My group is trying to do Agile but we don't fit any of the models and does the group have the same problem","Douglas Johnson","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"15ecb87ff0a720f12f4c01fa1fe54d6a","penguicon2017","32","Uncovering Hidden Biases in Your Code","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","In theory, code is neutral. In reality, nothing is. Not even application code! Hidden within our algorithms are unexamined biases about people, politics, or even your target audience. Modern development pitfalls include facial recognition software that fails to consider certain skin tones, code that assumes gender or enforces gender roles, and even applications that forget basic accessibility features! This diverse panel of Microsoft technologists will dive straight into potential biases in your code and check out what unexamined assumptions some developers have brought to their applications. Through an open discussion about the code bias that we have encountered, we’ll discuss how given a little thought and some basic implementations your applications can be more inclusive and accessible for everyone.","Amanda Lange","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"5c99ea09818e09281bcac29a3e8e27dc","penguicon2017","33","Distributed Game Development: The Benefits of Open Source","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","Open source technology brings developers together enabling them to achieve greater results. There is a diverse open source game development community out there that is creating and consuming all sorts of projects, from small code snippets to fully featured games and engines. This talk will explain some of the ways open source software can improve game projects. We hope you walk away with a better understanding of available resources and inspire you to create and contribute to your own open source projects to benefit others.","Adina Shanholtz","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"c7124e02d344c150b0fba30be6c2b980","penguicon2017","34","Hobbyist Gamedev Strategy Guide: Make games and don't die","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","Do you have a burning desire to start making games? Have tons of abandoned projects? 18 months into writing your own engine? <br /> <br /> We're going to share the hottest tips and tricks on making (and finishing) video games without dying.<br /> <br /> This talk will take a holistic approach to game development, focusing on how to start a project, what engine is right for you, where to find resources, and how to stay motivated.","Paul Harju","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"d6416f2bfd3a3bd8fc8e30677135e810","penguicon2017","35","FREE Publishing Using Createspace","N","2017-04-28 09:00","2017-04-28 10:00","Literature","","0","Published author Valerie Hibbard will describe her own CreateSpace publishing adventures, answer questions, and show examples of Amazon-published products. Beginning authors looking for a free route around expensive vanity publishing houses are encouraged to attend, other CreateSpace authors also welcome.","Valerie Hibbard","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Roundtable Discussion (Lead speaker who actively leads discussion with members of the audience)","","","","","",""
"041701f0e03fed10c48c6653423719ce","penguicon2017","36","Demon Lobster Presents: Sanity Claws Radio Live!","N","2017-04-28 09:00","2017-04-28 10:00","After Dark","","0","Join in on the mayhem as Demon Lobster presents a live recording of Sanity Claws Radio the podcast. Bring your wacky and irreverent pop culture questions as we play an audience driven round of our Q&A Game 'I Can Top That!' Our panelists will try to answer your questions, regardless of what they are. Mature audiences only!","Jon","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"85013329d1fc7a772eab479e3609a2ff","penguicon2017","37","Demon Lobster Presents: 8 Player Super Smash Brothers for the WiiU","N","2017-04-28 09:00","2017-04-28 10:00","Gaming","","0","Take some time to relax and smash it up with your fellow Penguicon attendees as DemonLobster Presents 8-Player Super Smash Brothers! It's completely drop in and drop out as we host 3-Minute free for alls. Play one round or play a dozen. There's no competition here. This is all purely for fun! All controllers will be provided, just stop by and have a good time. All ages are welcome.","(reserving table)(undecided on name because we need to know how many tables there are avalible","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Not Sure","","","","","",""
"f1eac1b3e4ccdafafe02811cbd0f26b4","penguicon2017","38","Frankenstuffies","N","2017-04-28 09:00","2017-04-28 10:00","DIY","","0","Come join us in once again playing “mad scientist” as we deconstruct stuffed animals, and reconstruct them into new and glorious creations! We have even more test subjects to choose from this year! Everyone is welcome, though I do ask that parents/guardians stay with children. Basic sewing skills are a plus, but not mandatory. This is a limited attendance event. Please sign up in advance at Ops.","Amie Lynn (RainbowRavenX)","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Workshop (With audience participation)","","","","","",""
"a2ee810a25e7754eb15eb35a732582ce","penguicon2017","39","Knitting 101","N","2017-04-28 09:00","2017-04-28 10:00","DIY","","0","Learn how to knit! (programming write description. you know how to knit)","Kelly","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Workshop (With audience participation)","","","","","",""
"13ef35cd1210e36946ef09679454dd1b","penguicon2017","4","Knock Your Dox Off!","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","Doxing is the process of discovering things about a person, business, or other entity with (mostly) publicly available information. This talk will use a volunteer target, walk you through the process, explain how easy it can be, share freely available resources, and may shock you on how much information can be discovered with very little information.","Chad M. Dewey","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"85a176de19ae3cc5aa083abceae27f37","penguicon2017","40","Introduction to Deep Learning with Google Tensorflow","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","TensorFlow was originally developed by researchers and engineers working on the Google Brain Team within Google's Machine Intelligence research organization for the purposes of conducting machine learning and deep neural networks research.","Richard Herrell","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"4653541a60880a60491f04ae75bf3922","penguicon2017","41","Late Night Tails","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","Live from Penguicon, it’s Late Night Tails! Starring… Tails! What is Tails? Tails is a live system that aims to preserve your privacy and anonymity. Why use Tails? How do I use Tails? Bring your own USB Flash Drive of at least 4GB in size, and we’ll help you create a Live Tails USB! Learn all this and more when we take a trip to the darkweb after hours!","Same as Legal Name","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Workshop (With audience participation)","","","","","",""
"1608c725f7d432c240cf280486ed85b6","penguicon2017","42","Whiskey Tasting 2017 - let's get the taste of 2016 out of our mouth!","N","2017-04-28 09:00","2017-04-28 10:00","Food","","0","Whiskeyologist Greg Williams will present a few select expressions to the group, give some educational background on whiskey in general, and focus on the unique characteristics of the expressions being tasted in the room.","Greg","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Workshop (With audience participation)","","","","","",""
"71b4432b250c3702a1fc46a64a3488c6","penguicon2017","43","All About Tattoos","N","2017-04-28 09:00","2017-04-28 10:00","Life","","0","Interested in getting a tattoo? How does that even work? Here to discuss the inking process including how to select an artist, the physical application and procedure, aftercare and safety, and general Q & A concerning tattoos.","S.K. Buck","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"70756f5fceb26ddd98ca2e64f94cf54c","penguicon2017","44","The Future of Net Neutrality","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","Net neutrality guarantees that your internet provider can’t block your access to competing web sites, or censor content they disagree with. In 2015, the FCC created strong protections for net neutrality by reclassifying broadband internet providers as common carriers. But telecom companies are still fighting to overturn the rules. Where is net neutrality headed? And what does the new presidential administration mean for net neutrality?","Edward L. Platt","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"e525668719c323ccb778375128ab637a","penguicon2017","45","Re-Decentralizing the Web","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","The internet has become increasingly centralized, with large corporations like Facebook, Google, Apple, and Amazon controlling the most-used services and placing all of us under surveillance. We’ll discuss FOSS tools that can help replace centralized corporate services with community-based alternatives.","Edward L. Platt","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"2907b92d139a14c944fadc13491a7085","penguicon2017","46","Ask Local Cosplayers","N","2017-04-28 09:00","2017-04-28 10:00","Cosplay","","0","A small group of local cosplayers that can answer questions on wide variety of different cosplay techniques and how to get into cosplay. We have people who have made cosplays from scratch to those who piece things together, and some who specialize in props. We are all from the area and most of us are younger than most cosplayers (18-23) so we also promote that you can cosplay from any age, and not to be intimidated by older cosplayers. They can also ask us questions about how we are involved in cosplay.","Polar Phoenix Cosplay","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"12abfabe8c7dd313b1a1f80013e38785","penguicon2017","47","No Gods, No Servers: Decentralized Darknet Communication on Freenet","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","Darknets. The deep web. What exactly are they? Despite the buzz around these words, the technology itself remains a mystery to most people. Forget the hype and dive in head first by learning how to write code that runs on Freenet, a scalable friend-to-friend datastore.<br /> <br /> You'll learn to write applications that are decentralized, encrypted and extremely scalable - with no need for a server to keep things going.","Same as legal","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"535fedf19f57d6e6614dd1b6d6f8bdbf","penguicon2017","48","Never Sleep Again: Introduction to Rootkit Design","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","When you log on to a computer, do you trust what you see? How do you know you're not being watched? That every keystroke isn't being logged? That your microphone isn't recording? <br /> <br /> Come and learn the hard way that anti-virus can't save you. <br /> <br /> This talk is a technical exploration in making malware that lives at the same level as the operating system kernel. We'll discuss the anatomy of a rootkit and methods for staying hidden.","Same as legal","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"025fa11bd6cf903d27119c2940bf0a11","penguicon2017","49","Marching Toward the World Brain: Chaos and Self-Organizing Networks","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","What if a computer network behaved like a brain? What if, based on activity and resources, a network re-arranged itself to the optimal configuration for a goal? I'll talk about my experiments in creating self-organizing decentralized computer networks that are programmable and have goals. <br /> <br /> We'll discuss issues like scalability, security and consistency and what networks like this could provide humanity in the future. We'll talk about how networks of this kind can help ordinary humans with information overload and provide intelligence to communities. <br /> <br /> A simulation and very basic demo will be shown for the first time demonstrating how we can implement these concepts today.","Same as legal","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"efe4796f388954327285aa06db815053","penguicon2017","5","Violet wands and electrical play with Rabbit and Viveka!","N","2017-04-28 09:00","2017-04-28 10:00","After Dark","","0","Your favorite electrical play class is back! This year presented by Rabbit and Viveka! Come learn about things like TENS units and Violet Wands and their use in BDSM play! We will give a short presentation for the first half and then let willing volunteers come up and try the different electrical play items. 18+ ONLY!","Rabbit","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Workshop (With audience participation)","","","","","",""
"b4358e51ea104f9903c1c9a2abc97dad","penguicon2017","50","Illustration - My Process Combining Traditional & Digital Techniques","N","2017-04-28 09:00","2017-04-28 10:00","Literature","","0","A multimedia presentation with Q&A from Clifford VanMeter, a genre illustrator and comics artist with more than 30-years experience. Cliff's work combines digital and traditional techniques to create striking black & white art.","Clifford VanMeter - Artist | Illustrator | Publisher","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"3d90e9148d757bd498a22d6895b5cb86","penguicon2017","51","Crowdsourcing - First you need a crowd","N","2017-04-28 09:00","2017-04-28 10:00","Literature","","0","Patreon, Kickstarter, Indi-Go-Go, these have all become popular ways for creatives to finance their creations. Before you can crowdsource, you need a crowd. What do you do BEFORE you start your campaign to ensure that you'll get traction. The moderator, Clifford VanMeter is the author two book about online marketing.","Clifford VanMeter - Author | Illustrator | Publisher","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Birds of a Feather (Lead by no one, this is an open talk, all are welcome to join.)","","","","","",""
"4167cb30181c9c365193a2543bc60aad","penguicon2017","52","Conlanging - Fun with words.","N","2017-04-28 09:00","2017-04-28 10:00","Literature","","0","From Klingon to Dothraki, constructed languages (conlangs) are all the rage. Join us for a discussion of some of the basis of building a language from scratch.","Clifford VanMeter - Author | Illustrator | Publisher","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"49f4ee4b4290867832557a8c249aabc9","penguicon2017","53","Dadaism and Collage","N","2017-04-28 09:00","2017-04-28 10:00","DIY","","0","Before there was surrealist art, there was dada. Please join this workshop to learn about this art movement, notable artists, and learn to create your own dada style collages. Note: the first quarter of this workshop will be dedicated to the history and the rest of the time will be dedicated to creating. Anyone may drop in at any point!","Samantha Letvin","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Workshop (With audience participation)","","","","","",""
"95521cfde056aa439df76a310d9e22c8","penguicon2017","54","The allergies of the few out weigh the hungers of the many","N","2017-04-28 09:00","2017-04-28 10:00","Food","","0","Do you have an allergy that is in everything(gluten, dairy, eggs, etc.)? Or dietary lifestyle that makes cooking a challenge? Come to a panel about food substitutions for cooking, learn some tips, tricks and trade resources. There may be some samples to prove it.","Hope Howell","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel,possibly taking questions),Talk/Lecture (Single speaker discussing a topic","","","","","",""
"95de6b9163bd726b803cf1a49ab8bea7","penguicon2017","55","crochet 101","N","2017-04-28 09:00","2017-04-28 10:00","DIY","","0","learn to use a hook to turn string into a wearable object","Kelly","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Workshop (With audience participation)","","","","","",""
"93f2b1f3f34223875e1e2ef41ef656cf","penguicon2017","56","Poly Meet-up","N","2017-04-28 09:00","2017-04-28 10:00","Life","","0","Are you polyamorous or maybe curious about what it's all about? Come to this meet-up for some relaxed chat with like-minded folk. We'll talk about poly and other stuff too.","Janet Marie","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Not Sure","","","","","",""
"8d8dee9f2ff5bffb360619f0f2b7284b","penguicon2017","57","Embroidery 101","N","2017-04-28 09:00","2017-04-28 10:00","DIY","","0","Come learn the basics of hand embroidery! You'll learn some stitches and have plenty of time to practice. Materials will be provided, but spots are limited - please sign up at Ops!","Janet Marie","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Workshop (With audience participation)","","","","","",""
"fac7b8a92d99224b217216fc33621b68","penguicon2017","58","Fun with Origami","N","2017-04-28 09:00","2017-04-28 10:00","DIY","","0","Origami is the art of folding paper into various shapes without using scissors or glue. Join us for this introductory workshop where we will learn to fold a balloon, a crane, and more! Materials will be provided but spots are limited, so sign up at Ops!","Janet Marie","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Workshop (With audience participation)","","","","","",""
"750d97ec80f01d0d3447a0d55c80e89b","penguicon2017","59","Intro to Cosplay Sewing","N","2017-04-28 09:00","2017-04-28 10:00","Cosplay","","0","So you want to start making cosplay costumes - but aren't sure where to start? Join Karmada Cosplay, author of Epic Cosplay Costumes, for a seminar focusing on the basics of how to choose a costume, pick patterns, sewing basics and more! Ideal for the beginner cosplayer, but all are welcome!","Karmada Cosplay","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"97db862f660e4ad0c7d801f2410ace1e","penguicon2017","6","Impact play 101 with Rabbit, Viveka, and Sarah","N","2017-04-28 09:00","2017-04-28 10:00","After Dark","","0","Come learn about basic impact play! During this class we'll teach some basics about using floggers, riding crops, and other simple impact play toys. Including safety, techniques, and what the different toys feel like. We will have time after the presentation for questions.","Rabbit","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Demonstrating an activity or technique (Without audience participation)","","","","","",""
"515b7cfa7b9ed05910cfd44990260097","penguicon2017","60","Cosplay Level UP!","N","2017-04-28 09:00","2017-04-28 10:00","Cosplay","","0","Want to take your cosplay to the next level? This panel focuses on more advanced construction techniques and other supplies that can make your costumes even better! Come join Karmada Cosplay, author of Epic Cosplay Costumes and learn about fabric choices, some handy construction and embellishment techniques, and learn a little bit about materials other than cloth. Great for intermediate to advanced cosplayers, but all are welcome!","Karmada Cosplay","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"561ae93f536f06421c6ca996aec0aac0","penguicon2017","61","Found-Item & Closet Cosplay","N","2017-04-28 09:00","2017-04-28 10:00","Cosplay","","0","Having troubles sewing a costume from the ground up? Maybe you don't feel like creating everything from scratch? Never fear! Found-Item Cosplay can help! This seminar focuses on advice and suggestions on how to make costumes out of garments and supplies you find in your house, the thrift store, and more!","Karmada Cosplay","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"3acf00b5d91c9407c434008a594694c7","penguicon2017","62","Behind the Costume: Tales from Cosplay","N","2017-04-28 09:00","2017-04-28 10:00","Cosplay","","0","Ever wonder what it's like to be a cosplayer at a convention? WONDER NO MORE! This is an open-forum styled panel, featuring cosplayers who are here to share their stories from the front lines. General cosplay discussion will be had, but audience questions are encouraged. Come for the information, stay for the hilarious stories!","Karmada Cosplay","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"fecf48d764f7453fcac5d4168c3a32ab","penguicon2017","63","EVA Foam Tips & Tricks for Cosplay","N","2017-04-28 09:00","2017-04-28 10:00","Cosplay","","0","EVA Foam is an easy to get, easy to work with material when it comes to making cosplay pieces – but are you not sure where to start or how to work with it? Join Karmada Cosplay for a seminar about how to use EVA foam for items such as wearable armor and props large and small! Topics include tools of the trade, foam cutting & shaping, painting, and more. For cosplayers of all levels!","Karmada Cosplay","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
